Device,Experiment,Plate Name,Animal Description,Plate Position Name,Plate Row,Plate Column,Plate Center Position X (inches),Plate Center Position Y (inches),Plate Size X (inches),Plate Size Y (inches),Strain,Genotype,Condition 1,Condition 2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d) Raw,Duration Not Fast Moving (d),Longest Gap in Measurement (d),Censored,Censored Reason,Event Observation Type,Annotation Source,Technique,Analysis Type,Event Type
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.80336,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,4.88669,2,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,5.22002,2.70833,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,5.51169,2.54167,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,5.67836,2.83333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,5.88669,2.08333,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,5.88669,2.41667,0.0833333,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,6.34502,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_d::3,QZ0::16,d::3,3,d,6.07031,8.7375,1.90938,1.9,QZ0,,,,,,,,16,4,L,1,1,6.51169,1.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,2,0.490856,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,9.65752,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,12.1159,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,12.6159,2.41667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,15.1575,1.83333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,16.4492,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,16.7409,5.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,17.5742,3.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,17.7825,5.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,17.9492,4.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,18.2825,4.33333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,18.4075,6.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,18.4909,5.41667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,19.6575,4.79167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,20.1159,6.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,20.3242,7.70833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,20.3659,8.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,20.4909,5.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,20.5325,6.70833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,20.6992,5.25,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,20.7825,7.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.1992,7.375,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.3659,8.16667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.4492,7.625,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.4909,7.66667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.5325,5.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.9075,7.66667,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.9075,7.54167,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.9492,8.125,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,21.9492,7.95833,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,22.1992,9.5,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,22.1992,9.25,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,22.3659,8.54167,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,22.7825,8.95833,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,22.8659,10.75,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,22.9075,7.875,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,22.9492,8.54167,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,23.4284,6.14583,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,23.4284,9.60417,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,23.9075,7.58333,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,23.9075,10.3333,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,24.3242,7.83333,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,25.0325,9.5,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,25.3242,11.1667,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,25.3242,9.41667,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::0,QZ0::0,b::0,0,b,2.97656,2.06719,1.89063,1.90313,QZ0,,,,,,,,0,4,L,1,1,27.5742,13.0833,0.916667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,1.49086,0.208333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,2.44919,0.291667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,2.49086,1.125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,2.65752,1.04167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,2,2.82419,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,2.90752,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.19919,0.541667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.28252,0.791667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.28252,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.40752,1.04167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.57419,0.958333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.61586,0.958333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.61586,1.45833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.69919,1.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.74086,0.708333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,3.90752,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,4.03252,1.54167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,4.32419,1.54167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,4.74086,2.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,5.03252,1.375,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,5.11586,1.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,5.11586,1.95833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,5.86586,1.45833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,8.61586,6.45833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,8.82419,0,0.25,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_b::3,QZ0::16,b::3,3,b,2.99063,8.59219,1.91875,1.66562,QZ0,,,,,,,,16,4,L,1,1,9.49086,5.66667,0.25,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,2.41794,0.666667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,2.50127,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,2.79294,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,2.83461,0,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.20961,0.416667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.37627,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.45961,1.04167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.66794,0.75,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.70961,0.708333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.83461,0.583333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.83461,0.5,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.83461,1.04167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,4.16794,1.375,0.0416667,0,,Observed Multiple Worm,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,3.48044,1.375,0.0416667,0,,Induced Multiple Worm,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,4.66794,1.875,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,5.00127,1.91667,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,5.16794,2.29167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,5.83461,2.45833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,5.87627,2.79167,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,6.25127,3.20833,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::0,QZ0::16,c::0,0,c,4.09687,1.07031,1.91875,1.89688,QZ0,,,,,,,,16,4,L,1,1,7.58461,3.58333,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,0.126273,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,0.876273,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,1.58461,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,6.87627,6.8125,0.0416667,0,,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,2,7.45961,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
loon,2014_07_25_incubator_4_chloroquine_2,loon_c::3,QZ0::0,c::3,3,c,4.12031,7.72031,1.91562,1.87813,QZ0,,,,,,,,0,4,L,1,1,8.41794,0,0,1,Escaped machine detection,,Automated Analysis,Lifespan Machine,,
